guid,title,link,journal,pubDate,score,reasons,matched_themes,scored_at,topic
https://www.sciencedirect.com/science/article/pii/S0022169426008309,Composite copula adaptive metropolis for joint parameter estimation in hydrological models,https://www.sciencedirect.com/science/article/pii/S0022169426008309?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008061,Quantitative study on multiphase flow displacement processes of water-LNAPL-gas influenced by groundwater table fluctuations,https://www.sciencedirect.com/science/article/pii/S0022169426008061?dgcid=rss_sd_all,Journal of Hydrology,August 2026,7,"Machine learning applied to groundwater contamination/geochemistry, matching Jaehoon's ML-hydrogeochem interests.","ml-methods,groundwater",2026-05-31T23:24:41.753256+00:00,ml-methods
https://www.sciencedirect.com/science/article/pii/S0022169426008206,Land use and land cover change have reduced meteorological-hydrological compound drought on a global scale,https://www.sciencedirect.com/science/article/pii/S0022169426008206?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007493,Volumetric analysis of a playa lake using SWOT data: An improved understanding of the inflows to Kati Thanda-Lake Eyre,https://www.sciencedirect.com/science/article/pii/S0022169426007493?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008504,Hydrologically driven apparent photosynthetic aging effect in karst aquatic ecosystems and its implications for aquatic carbon cycling,https://www.sciencedirect.com/science/article/pii/S0022169426008504?dgcid=rss_sd_all,Journal of Hydrology,August 2026,7,"Groundwater isotope age-dating/recharge tracing, aligned with Jaehoon's residence time and isotope tracer work.","isotope-hydrology,recharge,14C",2026-05-31T23:24:41.753256+00:00,radiocarbon
https://www.sciencedirect.com/science/article/pii/S002216942600805X,Identifying driving factors of lacustrine groundwater discharge in Lake Taihu with integrated surface-subsurface numerical modeling,https://www.sciencedirect.com/science/article/pii/S002216942600805X?dgcid=rss_sd_all,Journal of Hydrology,August 2026,4,General groundwater/hydrogeology study with limited geochemical focus.,groundwater,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008565,Downstream hydrological consequences of existing and potential glacial lakes in a changing climate,https://www.sciencedirect.com/science/article/pii/S0022169426008565?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007651,Error-replaced recurrent randomized-based ensemble algorithm for water level prediction,https://www.sciencedirect.com/science/article/pii/S0022169426007651?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007833,Large-scale urban flood modeling and zero-shot high-resolution generalization with LarNO,https://www.sciencedirect.com/science/article/pii/S0022169426007833?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S002216942600853X,Seepage evolution in loess driven by freeze-thaw cycling: a multiscale investigation,https://www.sciencedirect.com/science/article/pii/S002216942600853X?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008127,Elevation-conditioned isotope diagnostics of seasonal reversals in surface water–suprapermafrost groundwater exchange in Tibetan Plateau headwaters,https://www.sciencedirect.com/science/article/pii/S0022169426008127?dgcid=rss_sd_all,Journal of Hydrology,August 2026,6,"Groundwater study using isotope tracers, broadly adjacent to Jaehoon's isotope hydrogeochemistry.","isotope-hydrology,groundwater",2026-05-31T23:24:41.753256+00:00,isotope-hydrology
https://www.sciencedirect.com/science/article/pii/S0022169426008528,"Climate-driven hydrological shifts generate nutrient-mobilization hotspots in northern catchments: Evidence from the Vantaanjoki, Finland",https://www.sciencedirect.com/science/article/pii/S0022169426008528?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007912,A two-layer safe reinforcement learning framework for multi-constraint reservoir operation: Integrating action masking and lagrangian dual method,https://www.sciencedirect.com/science/article/pii/S0022169426007912?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008401,Response mechanisms of soil water-heat-nitrogen transport and crop growth to shallow buried drip irrigation with film mulching,https://www.sciencedirect.com/science/article/pii/S0022169426008401?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008395,Improving spatiotemporal assessment of watershed soil redistribution by integrating source-sink theory into a multi-model framework,https://www.sciencedirect.com/science/article/pii/S0022169426008395?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008140,Effects on infiltration of different wetting methods: an investigation through two-stage beerkan runs in a conventionally tilled and a no-tilled loam soil,https://www.sciencedirect.com/science/article/pii/S0022169426008140?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008413,Large-scale evaluation of long-term water conservation capacity dynamics using satellite images,https://www.sciencedirect.com/science/article/pii/S0022169426008413?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008176,Divergent effects of natural and socioeconomic drivers on water use in China from 2000 to 2022,https://www.sciencedirect.com/science/article/pii/S0022169426008176?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008267,Prediction of solute transport in three-dimensional rough-walled rock fractures: The role of geometrical heterogeneities,https://www.sciencedirect.com/science/article/pii/S0022169426008267?dgcid=rss_sd_all,Journal of Hydrology,August 2026,7,"Fracture mineralogy or solute transport in rock fractures, adjacent to Jaehoon's fracture mineralogy focus.",fracture-minerals,2026-05-31T23:24:41.753256+00:00,fracture-minerals
https://www.sciencedirect.com/science/article/pii/S0022169426008486,Enhancing simulation accuracy of a semi-distributed conceptual hydrological model using satellite soil moisture products,https://www.sciencedirect.com/science/article/pii/S0022169426008486?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008280,Occurrence and driving factors of microplastics in the surface water of a grassland river in China,https://www.sciencedirect.com/science/article/pii/S0022169426008280?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007894,Driving pathways and spatial heterogeneity of dissolved inorganic carbon (DIC) and organic carbon (DOC) in the Lijiang River Basin,https://www.sciencedirect.com/science/article/pii/S0022169426007894?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008310,When heat meets drought: understanding the rising persistence of compound dry-hot extremes through Markov-Chain analysis,https://www.sciencedirect.com/science/article/pii/S0022169426008310?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008139,Multi-scale reactive transport modeling of water–rock interactions during uranium in situ recovery,https://www.sciencedirect.com/science/article/pii/S0022169426008139?dgcid=rss_sd_all,Journal of Hydrology,August 2026,4,"Radionuclide in environmental context, peripheral to Jaehoon's HLW disposal and groundwater work.",radionuclide,2026-05-31T23:24:41.753256+00:00,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0022169426008000,"Modelling the spatial mismatch of nutrient sources and exports: A case study of Baiyangdian Basin, North China",https://www.sciencedirect.com/science/article/pii/S0022169426008000?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008231,A study on a seepage detection method for Concrete Face Rockfill Dams coupling data-driven screening with multiphysics-field validation,https://www.sciencedirect.com/science/article/pii/S0022169426008231?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007857,Tracing hydrological connectivity in a coastal salt marsh during intertidal exposure using stable isotopes,https://www.sciencedirect.com/science/article/pii/S0022169426007857?dgcid=rss_sd_all,Journal of Hydrology,August 2026,6,"Groundwater study using isotope tracers, broadly adjacent to Jaehoon's isotope hydrogeochemistry.","isotope-hydrology,groundwater",2026-05-31T23:24:41.753256+00:00,isotope-hydrology
https://www.sciencedirect.com/science/article/pii/S0022169426008425,Groundwater-mediated controls and future projections of carbon stocks in coastal wetlands,https://www.sciencedirect.com/science/article/pii/S0022169426008425?dgcid=rss_sd_all,Journal of Hydrology,August 2026,4,General groundwater/hydrogeology study with limited geochemical focus.,groundwater,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426007948,Unveiling urban process-dependent hydrological responses via rainfall “fingerprints”,https://www.sciencedirect.com/science/article/pii/S0022169426007948?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0022169426008152,Unravelling global patterns of drought-flood alternations,https://www.sciencedirect.com/science/article/pii/S0022169426008152?dgcid=rss_sd_all,Journal of Hydrology,August 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0375650526001367,Deep geothermal energy in mainland Portugal,https://www.sciencedirect.com/science/article/pii/S0375650526001367?dgcid=rss_sd_all,Geothermics,September 2026,7,Geothermal energy/fluid study directly adjacent to Jaehoon's geothermal water hydrogeochemistry interests.,geothermal,2026-05-31T23:24:41.753256+00:00,geothermal
https://www.sciencedirect.com/science/article/pii/S0375650526001380,"Experimental results of a High-Temperature-ATES field test: Induced convection, heat conduction and groundwater flow as efficiency-reducing processes",https://www.sciencedirect.com/science/article/pii/S0375650526001380?dgcid=rss_sd_all,Geothermics,September 2026,7,Geothermal energy/fluid study directly adjacent to Jaehoon's geothermal water hydrogeochemistry interests.,geothermal,2026-05-31T23:24:41.753256+00:00,geothermal
https://www.sciencedirect.com/science/article/pii/S0375650526001318,Perspectives of co-extraction of geothermal heat with the critical raw materials lithium and copper from sedimentary basin fluids on the example of the North German Basin,https://www.sciencedirect.com/science/article/pii/S0375650526001318?dgcid=rss_sd_all,Geothermics,September 2026,7,Geothermal energy/fluid study directly adjacent to Jaehoon's geothermal water hydrogeochemistry interests.,geothermal,2026-05-31T23:24:41.753256+00:00,geothermal
https://www.sciencedirect.com/science/article/pii/S0048969726005152,Longitudinal wastewater-based surveillance of vancomycin-resistant Enterococci in tertiary-care hospitals,https://www.sciencedirect.com/science/article/pii/S0048969726005152?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005772,Probabilistic assessment of heavy metal risks in sewage sludge using BCR speciation and Bayesian networks,https://www.sciencedirect.com/science/article/pii/S0048969726005772?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005711,Mercury reduction in water by engineered silver nanoparticles (AgNPs): Effects of light irradiation and humic acid coating of AgNPs,https://www.sciencedirect.com/science/article/pii/S0048969726005711?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005814,Impacts of artificial light at night on interactions between four trematode parasites and their marine invertebrate hosts: species-specific effects?,https://www.sciencedirect.com/science/article/pii/S0048969726005814?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005310,Fencing off critical source areas reduces faecal contamination and reshapes microbial communities in agricultural headwater catchments,https://www.sciencedirect.com/science/article/pii/S0048969726005310?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005516,Seasonally dynamic thresholds enhance identification of hydrologic and water-quality critical source areas,https://www.sciencedirect.com/science/article/pii/S0048969726005516?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005759,Multicriteria environmental vulnerability modeling in hydropower basins of the southern Amazon using the AHP–Delphi approach,https://www.sciencedirect.com/science/article/pii/S0048969726005759?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005826,"Short-term, high-end environmentally -relevant diazepam exposure induces sex-specific behavioral and molecular alterations in adult zebrafish",https://www.sciencedirect.com/science/article/pii/S0048969726005826?dgcid=rss_sd_all,Science of the Total Environment,25 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005747,From wastewater treatment to energy devices: A comprehensive review on biochar utilization and reuse pathways,https://www.sciencedirect.com/science/article/pii/S0048969726005747?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005504,Reduced nitrogen fertilization combined with microbial bio-inputs restores soil bacterial functional profiles and sustains wheat performance,https://www.sciencedirect.com/science/article/pii/S0048969726005504?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005486,Comparative evaluation of Tobit and Free Ion Activity Models for optimizing genotype-specific permissible arsenic limits in rice soil and irrigation water,https://www.sciencedirect.com/science/article/pii/S0048969726005486?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,5,General groundwater geochemistry/contamination study with limited isotope or redox focus.,groundwater,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005590,A systematic typology and synthesis of aquatic refuges in freshwater ecosystems,https://www.sciencedirect.com/science/article/pii/S0048969726005590?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005632,Prototype of a global model for regulating ecosystem services of inland wetlands,https://www.sciencedirect.com/science/article/pii/S0048969726005632?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,4,General groundwater/hydrogeology study with limited geochemical focus.,groundwater,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005796,Winter inversions and summer smoke: A season-dependent approach to PM₂.₅ modeling with low-cost sensors in complex terrain,https://www.sciencedirect.com/science/article/pii/S0048969726005796?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0048969726005784,"Cord-blood black carbon burden is associated with coordinated inflammatory and heme-metabolic transcriptional programs at birth in Bradford, United Kingdom",https://www.sciencedirect.com/science/article/pii/S0048969726005784?dgcid=rss_sd_all,Science of the Total Environment,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003261,"The H, C and N abundances and isotopic compositions of samples with outer Solar System heritage: asteroid Bennu and the Tarda and Tagish Lake meteorites",https://www.sciencedirect.com/science/article/pii/S0016703726003261?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,1 July 2026,3,Isotope study outside groundwater/hydrogeochemistry domain.,isotope-non-hydro,2026-05-31T23:24:41.753256+00:00,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S001670372600298X,The rate of mantle processing controls mantle-crust evolution,https://www.sciencedirect.com/science/article/pii/S001670372600298X?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,1 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003418,Carboxyl-stabilized Mn redox cycling promotes a metastable kutnahorite-to-dolomite pathway,https://www.sciencedirect.com/science/article/pii/S0016703726003418?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 30 May 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S001670372600325X,The bulk abundances and isotopic compositions of H in CM and CI carbonaceous chondrites,https://www.sciencedirect.com/science/article/pii/S001670372600325X?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 28 May 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003297,The impact of early-marine diagenesis on bulk carbonate δ 11 B values,https://www.sciencedirect.com/science/article/pii/S0016703726003297?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 27 May 2026,3,Isotope study outside groundwater/hydrogeochemistry domain.,isotope-non-hydro,2026-05-31T23:24:41.753256+00:00,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S0016703726003285,Phosphatization processes diverge in contrasting climate zones in circum-Antarctic ice-free regions,https://www.sciencedirect.com/science/article/pii/S0016703726003285?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 27 May 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003170,Pathways and processes controlling the distribution of anthropogenic lead in the interior of the Southern Ocean,https://www.sciencedirect.com/science/article/pii/S0016703726003170?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 26 May 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003303,Assessing the role of evaporite assimilation for the formation of iron oxide-apatite deposits,https://www.sciencedirect.com/science/article/pii/S0016703726003303?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 26 May 2026,3,Isotope study outside groundwater/hydrogeochemistry domain.,isotope-non-hydro,2026-05-31T23:24:41.753256+00:00,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S0016703726003200,"Constraining environmental controls on the incorporation of Mg, Na and Sr in cultured Globigerina bulloides : implications for biomineralisation and high latitude palaeoceanography",https://www.sciencedirect.com/science/article/pii/S0016703726003200?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 26 May 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003248,Tracking Archean crustal evolution of the Zimbabwe Craton through U-Pb geochronology and Hf isotopes,https://www.sciencedirect.com/science/article/pii/S0016703726003248?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 25 May 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0016703726003273,oSeasonal variations in the lithogenic inputs and their impacts on seawater εNd: Sediment trap results from the southern Philippine Sea,https://www.sciencedirect.com/science/article/pii/S0016703726003273?dgcid=rss_sd_all,Geochimica et Cosmochimica Acta,Available online 25 May 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015220,Microbial diversity regulates mercury cycling in paddy soils,https://www.sciencedirect.com/science/article/pii/S0304389426015220?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015074,The impact of redox changes on uranium migration using a field tracer test and reactive transport modeling,https://www.sciencedirect.com/science/article/pii/S0304389426015074?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,9,"Strong HLW/radionuclide geochemistry with groundwater, fracture, isotope, or redox component.","hlw-radionuclide,redox,groundwater",2026-05-31T23:24:41.753256+00:00,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0304389426015281,"Source identification of polycyclic aromatic hydrocarbons in surface sediments of Pohang New Harbor, South Korea, using compound-specific stable carbon and hydrogen isotope analysis",https://www.sciencedirect.com/science/article/pii/S0304389426015281?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,3,Isotope study outside groundwater/hydrogeochemistry domain.,isotope-non-hydro,2026-05-31T23:24:41.753256+00:00,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S030438942601469X,Bongkrekic acid reprograms hepatic lipid metabolism to promote systemic organ injury,https://www.sciencedirect.com/science/article/pii/S030438942601469X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015232,Metabolic reconfiguration via bioenergetic repair of constructed wetlands: How magnesite transforms rhizosphere functionality in acid mine drainage treatment,https://www.sciencedirect.com/science/article/pii/S0304389426015232?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015104,"Changing pH, organic matter, and redox state govern contaminant mobility during waste stabilization in landfill simulation reactors",https://www.sciencedirect.com/science/article/pii/S0304389426015104?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014640,Microplastics distinctly regulate cadmium accumulation and lipid homeostasis in maize: Mechanistic insights from membrane remodeling to gene expression,https://www.sciencedirect.com/science/article/pii/S0304389426014640?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015116,Geochemical controls on trace element mobilization in contaminated estuarine sediments,https://www.sciencedirect.com/science/article/pii/S0304389426015116?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014834,Preparation of cactus-aluminum composite coagulant and its study on coagulation in oilfield sewage: Mechanism analysis of oil-water separation and toxicity reduction,https://www.sciencedirect.com/science/article/pii/S0304389426014834?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014986,Novel non-thermal plasma based strategy to synthesize high-performance multistage mesoporous cobalt-ceria oxides for plasma-catalytic decomposition of environmentally hazardous acetone,https://www.sciencedirect.com/science/article/pii/S0304389426014986?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S030438942601527X,New insights into effect of PBAT microplastics on latosol microbial metabolic functions,https://www.sciencedirect.com/science/article/pii/S030438942601527X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
